	0.372998		-0.306193		-0.416242		0.005175	
	0.419443		-0.522139		0.122989		-0.005815	
	-0.701059		-0.030340		0.379194		-0.259002	
	-0.228381		0.255231		0.348969		0.691728	
	-0.096188		0.389177		-0.300022		0.162355	
	0.246611		0.698196		-0.057756		-0.269300	
	0.088786		0.736600		-0.522421		0.240694	
	0.553071		-0.208827		0.181518		0.150741	
	-0.220917		-0.450918		0.422676		0.035445	
	-0.546442		0.223168		-0.049810		-0.090989	
	-0.326197		-0.681379		0.252950		0.346972	
	0.219827		-0.055021		-0.290830		-0.136231	
	-0.265656		0.008191		0.482275		-0.548334	
	0.298839		0.112067		0.771280		0.293299	
	0.146435		0.362540		-0.266308		0.326377	
	-0.366464		0.172810		0.453122		-0.505765	
	-0.389231		0.823539		-0.237476		-0.445395	
	-0.021136		-0.483197		0.320756		0.642828	
	-0.363112		-0.054883		-0.046903		-0.321291	
	0.404264		0.175972		0.018878		-0.435169	
	-0.503866		0.236829		-0.399930		0.558293	
	0.089540		0.046164		0.318261		-0.543916	
	0.465067		0.017611		-0.646841		0.875380	
	0.348068		-0.291780		0.107887		-0.710252	
	-0.344505		0.567061		-0.266721		0.334026	
	0.537232		-0.341413		0.451698		-0.354525	
	0.624909		0.536503		-0.252700		-0.085458	
	0.267811		-0.416157		0.068924		0.025137	
	0.981488		0.061933		0.194237		0.002564	
	-0.223211		-0.556216		0.382812		-0.528315	
	-0.865650		-0.647181		-0.596870		0.444204	
	-0.247587		0.405621		0.294704		0.509520	
	-0.297530		-0.154886		0.395585		-0.380123	
	0.224896		0.519063		-0.228317		-0.247890	
	0.400411		-0.486377		-0.274795		-0.001102	
	-0.639772		-0.191979		-0.034011		-0.766777	
	0.541124		-0.598194		0.703595		-0.648174	
	-0.323313		-0.027787		-0.412021		0.168365	
	0.432542		0.750160		-0.323034		-0.176081	
	-0.639505		0.321026		-0.318578		0.369499	
	-0.223212		-0.103801		0.308005		-0.493894	
	-0.393200		-0.120571		0.105324		-0.341091	
	-0.119718		0.538402		0.338313		-0.231444	
	-0.166059		-0.103751		0.667822		0.001934	
	-0.470002		-0.560576		-0.091234		-0.386688	
	0.616552		0.409233		0.112295		-0.169319	
	0.293367		-0.642810		-0.169323		0.543809	
	-0.710003		0.147688		-0.152208		0.498429	
	-0.783441		-0.249271		-0.345746		0.005173	
	0.104112		-0.198252		-0.084591		-0.342743	
	-0.193774		0.818372		0.354954		0.143362	
	-0.375290		0.145928		-0.465303		-0.379779	
	-0.358892		0.172659		0.212023		0.340680	
	0.099221		-0.162358		0.493575		-0.216856	
	-0.135125		-0.346724		0.227544		0.618562	
	-0.442127		-0.029562		-0.400983		-0.044597	
	0.529234		0.441198		0.081792		0.290804	
	-0.184130		0.643690		0.328910		0.380781	
	-0.018564		0.650020		0.552581		-0.108764	
	0.361448		0.252953		-1.000000		-0.415876	
	0.000000		0.346426		-0.302011		-0.438268	
	0.101393		-0.503686		0.205696		0.043430	
	0.045526		-0.039310		0.196473		0.444724	
	0.318974		-0.502928		-0.343956		0.397368	
	0.637994		0.402056		0.268558		-0.345360	
	-0.183668		-0.678288		-0.313124		-0.566636	
	0.395063		0.291749		-0.438430		0.293560	
	0.093859		-0.134213		-0.067701		-0.187137	
	-0.104263		0.059424		0.276762		0.221525	
	-0.592326		-0.174154		-0.043424		0.146090	
	0.554900		-0.050143		-0.267330		0.473113	
	0.274193		-0.374181		0.427555		0.742880	
	0.014129		-0.110999		-0.111294		0.586588	
	-0.146769		0.118009		0.485314		-0.154435	
	0.138890		-0.823772		0.380548		0.423662	
	0.042161		0.369099		0.507842		0.608051	
	-0.491056		0.388722		0.452417		0.722325	
	0.092798		-0.331927		0.111416		0.276395	
	0.519043		0.339018		-0.656708		-0.001387	
	-0.099844		-0.335657		0.402174		-0.516953	
	0.151932		-0.255926		0.545174		-0.417481	
	-0.287770		-0.352614		-0.081427		-0.010939	
	0.130395		-0.000330		0.812460		-0.326736	
	0.023265		0.274780		-0.105907		0.036850	
	-1.000000		0.076869		0.262027		-0.747165	
	0.247393		0.596597		0.235806		0.585201	
	-0.149856		0.515210		0.320768		0.088778	
	-0.193002		0.474627		0.529939		-0.381784	
	-0.412813		0.392742		-0.045020		-0.088070	
	-0.562709		-0.415060		-0.300599		-0.718532	
	0.268375		0.025120		-0.259874		-0.093976	
	0.370596		-0.523848		-0.285504		-0.020191	
	0.590097		-0.458440		0.290497		0.219102	
	0.502850		-0.244171		-0.091303		0.559827	
	0.118513		-0.812425		0.295300		0.373353	
	-0.388919		0.115396		-0.943570		0.323170	
	0.027724		-0.375923		0.411292		-0.050685	
	-0.280048		0.096405		-0.548062		0.653008	
	-0.171222		-0.265383		0.282962		-0.197746	
	-0.491323		-0.369607		-0.616456		0.545109	
	-0.080617		-0.452933		0.400472		0.229338	
	0.371740		-0.254638		0.176666		-0.126728	
	0.144274		-0.029636		-0.776993		0.514662	
	-0.382682		-0.141013		-0.216975		0.333830	
	0.482181		-0.615298		-0.083574		0.308466	
	-0.137344		0.398542		0.544165		0.389373	
	-0.342749		-0.045286		-0.092915		0.140113	
	0.374821		-0.120813		0.066736		-0.287833	
	0.447575		-0.475346		0.101669		0.019385	
	0.004614		0.128666		-0.550916		-0.566790	
	0.236302		0.712959		-0.503783		0.733558	
	0.007633		0.025586		0.591058		-0.149486	
	0.360170		-0.143638		0.569601		-0.325586	
	-0.172356		0.656296		-0.037210		0.046360	
	0.352204		0.230601		0.769802		-0.744203	
	0.027888		0.267552		0.326555		-0.402947	
	0.063727		0.112234		0.523815		0.123416	
	0.062289		-0.662039		0.339723		-0.454422	
	0.387941		0.413674		0.270253		0.741681	
	0.143614		-0.187069		0.527389		-0.255186	
	-0.357566		0.177678		0.130591		-0.131984	
	-0.681997		0.575411		-0.458409		0.209989	
	0.648023		-0.044024		0.554383		-0.148663	
	-0.569972		0.428628		0.237316		-0.150107	
	0.051331		0.020298		-0.305032		-0.033595	
	0.322572		-0.605036		-0.580769		-0.139466	
	-0.712499		0.020300		-0.356169		0.412009	
	-0.509745		-0.485523		-0.428268		0.117407	
	-0.667281		-0.848008		-0.540384		0.025092	
	-0.575012		-0.257573		0.021835		0.443347	
	-0.049029		-0.587010		-0.367632		-0.712617	
	-0.453831		0.369788		0.189598		-0.076698	
	-0.185537		0.325604		-0.303945		-0.250836	
	0.170313		-0.263648		0.802600		0.301427	
	-0.607314		0.281845		0.742848		0.647488	
	1.000000		0.884882		-1.000000		-0.390521	
	0.090867		0.793893		0.102062		-0.141329	
	-0.382393		-0.552940		-0.242342		-0.083492	
	-0.335213		-0.073090		0.414086		0.024072	
	0.456718		-0.510992		-0.875861		-0.451905	
	-0.331305		-0.343918		0.438938		0.461309	
	0.089679		-0.660572		-0.745399		-0.392943	
